MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21403810,560000,85739,-110.861093,32.534377,0.2,3785,2003,3,4,2670,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",198
21415102,565000,85755,-110.989464,32.45798,0.19,4575.26,2001,2,3,2549,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",92
21400344,645400,85737,-110.965254,32.40817,0.38,2334,2014,3,3,2700,2,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",75
21414149,550000,85658,-111.074224,32.4315,0.22,5238.02,2006,4,3,2680,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Ceramic Tile, Wood",37
21424127,549750,85719,-110.954361,32.260253,0.23,3581.08,2008,3,3,2297,2,"Dishwasher, Garbage Disposal, Microwave, Oven",0,Concrete,0
21423017,547500,85623,-110.924793,32.584389,0.28,2628.1,2011,3,3,2905,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",150
21404009,540000,85614,-110.970465,31.837729,2.08,5077.95,2007,4,3,2944,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",83
21432872,545000,85718,-110.89563,32.288857,1,4552.18,1981,4,3,2821,2,"Dishwasher, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",25
21315124,535000,85755,-110.979852,32.455813,0.45,6229.78,2002,3,3,3019,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone",81
21507627,565000,85750,-110.868461,32.322464,0.57,5038,1999,4,3,2607,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",45
21422505,560000,85747,-110.733313,32.138784,1.61,2983.76,2006,5,4,4640,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21510774,546812,85755,-110.979114,32.435518,0.27,5132.56,2002,4,3,3263,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",25
21507953,555000,85718,-110.940215,32.3318,1.1,4362.38,1983,3,3,3069,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",10
21502026,545000,85755,-110.989607,32.453815,0.24,3991.08,2007,4,4,3076,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",53
21505582,520000,85745,-111.074671,32.235121,0.89,4769.37,1995,3,3,2261,3,"Dishwasher, Microwave, Oven",2,"Carpet, Mexican Tile",0
21526202,535000,85742,-111.024347,32.376686,1.04,4763,1993,4,4,3817,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Mexican Tile",0
21527958,537000,85739,-110.861406,32.546813,0.32,3515.18,2005,2,3,2578,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,158
21610310,550000,85719,-110.941939,32.242981,0.48,2445.49,1954,3,3,2169,0,"Dishwasher, Refrigerator, Microwave, Oven",1,Ceramic Tile,0
21607742,560000,85718,-110.93658,32.314345,1.08,3568.2,1961,4,4,2743,2,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Natural Stone",5
21611094,565000,85711,-110.902102,32.230035,0.8,5010,1977,5,4,4103,6,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Ceramic Tile, Concrete",0
21616660,535000,85749,-110.787663,32.260832,4.17,5471.22,1986,3,3,3228,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Other,0
21624894,535000,85749,-110.729206,32.261055,1,4618.69,1996,4,3,3324,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Ceramic Tile, Natural Stone",8
21627717,560000,85749,-110.794005,32.253351,0.59,5947,1998,5,4,3672,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Wood,149
21527684,550000,85739,-110.861405,32.546512,0.32,4117.1,2005,3,4,2928,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",165
21533331,510000,85646,-111.092026,31.582541,7,4235.3,1995,3,3,3256,2,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",70
21701604,545000,85750,-110.873542,32.277189,0.44,5073.12,1991,4,3,3341,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Concrete, Other",14
21703212,560000,85718,-110.947516,32.309345,0.77,6309.58,1987,4,3,3134,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Mexican Tile",5
21204384,552500,85750,-110.840136,32.283039,1.61,3792.96,1985,3,2,2348,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Natural Stone, Other",0
21126261,555000,85737,-110.968239,32.405966,0.38,5401.73,2006,4,3,3420,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Concrete",50
21201685,532000,85749,-110.74369,32.251775,0.83,4780,2006,5,5,3739,3,"Dishwasher, Garbage Disposal, Microwave, Oven",2,Concrete,50
21218525,525000,85716,-110.925612,32.228009,0.62,6495.64,1962,4,3,3949,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",0
21213752,490000,85658,-111.075867,32.455967,0.23,3080.69,2002,3,2,2020,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",166
21706468,535000,85739,-110.859221,32.550382,0.48,5184,2006,3,4,3651,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Ceramic Tile,165
21224230,560000,85749,-110.775232,32.277922,3.1,10180,2007,4,4,5621,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Wood",0
21318726,552500,85750,-110.816836,32.289055,1.04,6579.91,1990,4,3,3543,2,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Mexican Tile",65
21323933,565000,85750,-110.873989,32.325761,0.42,4830,1993,4,4,3069,2,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",60
21707767,538400,85750,-110.817418,32.289378,0.81,6014.06,1993,5,5,3825,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Wood",62
21628356,540000,85748,-110.73056,32.221415,4.12,3280.84,1962,3,3,2672,6,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Mexican Tile, Other",0
21707603,550000,85750,-110.873119,32.323406,0.8,6390.03,1994,5,4,3368,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile, Wood",100
21718066,555000,85750,-110.865303,32.283321,1.15,5400,1986,4,3,3082,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: granite",2,"Carpet, Ceramic Tile",6
21727392,542000,85742,-111.06609,32.389116,3.31,4720,2007,4,3,3208,3,"Double Sink, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Microwave: Built in, Oven: Gas",1,Ceramic Tile,None
21808242,565000,85745,-111.04409,32.213043,0.54,5549.85,2002,3,4,3002,3,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz",1,"Carpet, Ceramic Tile, Concrete",69
21810136,530000,85737,-110.969863,32.381589,0.4,5624.76,1997,2,2,2875,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: & Warming Drawer",1,"Ceramic Tile, Natural Stone",132
21802448,560000,85749,-110.74477,32.261215,1.01,5321.5,2004,4,3,3067,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Closet, Appliance Color: Black, Countertops: Granite, Microwave: GE Profile, Oven: Double/convection",2,"Carpet, Ceramic Tile",25
21812379,552500,85749,-110.781082,32.254081,1,4076,1984,4,4,3740,2,"Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz",4,"Ceramic Tile, Mexican Tile, Natural Stone",None
21812993,553500,85750,-110.869289,32.286358,0.98,3476.97,1987,4,3,2513,2,"Dishwasher, Electric Range, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: White quartz, Microwave: Under counter, Oven: Electric",2,"Carpet, Ceramic Tile",34
21813601,565000,85718,-110.954196,32.302157,1.14,4340.3,1969,4,3,2848,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Marble, Microwave: Convection & Regular",1,Ceramic Tile,8.34
21821918,540000,85750,-110.852074,32.314056,1.01,5398.22,1986,3,3,2892,2,"Dishwasher, Double Sink, Garbage Disposal, Refrigerator, Countertops: Gas / Black, Microwave: Black, Oven: Electric / Black",1,"Carpet, Ceramic Tile, Concrete, Natural Stone",None
21815794,542500,85750,-110.817282,32.265647,0.86,2865.9,1969,4,3,3012,2,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Other, Countertops: Granite, Microwave: Other, Oven: Other",1,"Carpet, Ceramic Tile",None
21820963,500000,85745,-111.0518,32.304654,5.67,3047.87,2017,4,4,3577,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",0,"Ceramic Tile, Laminate",None
21823811,555000,85704,-110.997468,32.363504,1.33,5499.13,1998,4,3,3189,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Closet, Appliance Color: Black, Microwave: Built-in",1,"Carpet, Ceramic Tile",None
21804019,480000,85742,-111.0638,32.408082,1.1,1355,2018,4,3,3082,3,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Quartz, Microwave: Built in, Oven: Double Ovens",0,"Carpet, Ceramic Tile",None
21901015,565000,85629,-110.99967,31.934289,1.09,4375.31,2006,4,3,2507,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double Ovens",1,Ceramic Tile,11.08
21900133,555000,85705,-110.966926,32.230629,0.18,2299.26,1910,2,2,2257,0,"Gas Range, Pantry: Butler, Refrigerator, Countertops: Granite",1,"Ceramic Tile, Wood",None
21900786,552000,85749,-110.800001,32.29958,1.6,4754.29,1979,3,3,3139,2,"Dishwasher, Double Sink, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: stainless, Oven: Oven",2,Mexican Tile,None
21823744,542000,85614,-110.964024,31.859061,0.43,4249.94,2005,3,3,2856,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Microwave: Frigidaire Professio, Oven: Frigidaire Professio",1,"Carpet, Ceramic Tile",16.67
21902036,535000,85750,-110.835789,32.27356,0.37,6255.85,1994,4,4,4110,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: White, Countertops: Corian, Microwave: microwave, Oven: oven",1,"Carpet, Ceramic Tile",22
21830183,535000,85630,-110.064182,31.915932,36,3896.96,1998,4,3,3165,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1,"Carpet, Ceramic Tile",34.17
3053192,540000,85614,-110.970464,31.837728,2.08,5077.95,2007,4,3,None,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Advantium SpdCk&Conv, Oven: Wall/Convection",2,"Carpet, Ceramic Tile",83.34
3055336,510000,85646,-111.091642,31.582936,7,4405.7,1995,3,3,None,2,"Compactor, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Indoor Grill, Island, Lazy Susan, Pantry: Closet, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: tile", ,"Natural Stone, Wood",150
21909400,535000,85718,-110.945829,32.292671,0.84,4175.42,1958,3,3,2746,2,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Indoor Grill, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Quartz, Oven: Stainless",1,"Carpet, Laminate",4
4115078,510000,85646,-111.089785,31.583593,7,4235.3,1995,3,2.5,2765,2,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Indoor Grill, Island, Lazy Susan, Pantry: Closet, Warming Drawer, Appliance Color: Stainless, Countertops: Tile",2,Wood,210
21821286,550000,85658,-111.052571,32.426873,0.77,7726.46,2014,4,4,3013,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: granite monte cristo, Microwave: above counter, Oven: double convection",0,"Carpet, Ceramic Tile",60
21514869,542000,85737,-111.010473,32.414633,0.64,6773.11,2003,5,4,4316,4,"Dishwasher, Oven",1,"Carpet, Ceramic Tile",65
21828307,535000,85629,-110.967697,31.970713,0.36,4587.25,2006,4,4,3195,4,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Thermador, Oven: Thermador",1,"Carpet, Ceramic Tile, Laminate",212
21402403,525000,85737,-110.942747,32.4147,0.93,5138.21,1997,4,3,2520,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",67
21600027,547000,85750,-110.849256,32.313175,0.3,4100.82,1996,4,3,2651,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",97
21802889,540000,85718,-110.875907,32.319833,0.71,6281,1992,4,4,3155,3,"Dishwasher, Garbage Disposal, Gas Range, Prep Sink, Refrigerator, Countertops: Laminate",2,"Carpet, Wood",None
21804352,553000,85718,-110.931223,32.294449,1,5431.94,1997,3,3,3126,2,"Dishwasher, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Quartz",1,"Carpet, Mexican Tile",4
21714436,550000,85755,-110.982895,32.434547,0.48,5566.45,1998,3,3,2620,3,"Dishwasher, Garbage Disposal",1,"Carpet, Ceramic Tile",140
21223532,400000,85737,-110.944989,32.399679,0.51,8849.45,1999,3,4,4093,3,None,1,"Carpet, Ceramic Tile",71
21722420,530000,85737,-110.981701,32.387787,0.65,4945.49,1969,5,5,3300,2,None,1,"Carpet, Ceramic Tile",7
21612610,535000,85749,-110.72756,32.264501,0.86,4850.73,1996,4,3,3425,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",4,"Carpet, Natural Stone",8
21128448,525000,85742,-111.023099,32.374518,0.35,4056,2007,5,3,3641,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",25
21821929,556500,85755,-110.986543,32.43499,0.57,6441.02,2002,4,3,2957,3,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Oven-Stove",1,"Carpet, Concrete",30
21626910,533990,85755,-110.984974,32.446443,0.21,900.22,2016,4,4,3194,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",110
21720492,549450,85718,-110.93763,32.342802,1.07,6374.5,1981,4,3,2799,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator",2,"Carpet, Ceramic Tile",111
21716636,537840,85755,-110.987133,32.452166,0.2,252.59,2017,4,4,3194,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",134
21527622,562500,85749,-110.726756,32.261082,1.66,5452.6,2002,4,4,4573,6,Oven,1,"Carpet, Natural Stone, Wood",0
21332748,550000,85755,-110.988242,32.456366,0.19,4798,2001,2,3,2549,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",92
21405366,560000,85749,-110.780413,32.248935,2.59,6614,1982,6,5,4810,3,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",75
21407015,540000,85755,-110.98988,32.434218,0.52,4896,2006,4,3,2675,3,"Dishwasher, Garbage Disposal, Oven",1,"Carpet, Ceramic Tile",40
21412571,545000,85749,-110.770583,32.290851,0.83,3818.21,1999,4,3,3167,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",50
21415331,515000,85748,-110.723564,32.236174,3.3,3685.38,1979,4,4,2562,2,"Dishwasher, Garbage Disposal, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21520239,545000,85737,-110.970404,32.406283,0.5,5519,2004,3,3,2533,3,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Concrete",50
21520860,551000,85718,-110.946085,32.308526,1.18,5056.26,1997,3,3,3482,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",5
21523889,543720,85755,-110.982174,32.433011,0.72,5713,2001,4,3,3084,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",12
21518816,539000,85737,-110.965378,32.415197,3.38,8150.78,1993,4,3,3495,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0
21321758,535000,85750,-110.87353,32.330213,0.13,3604.46,1987,3,2,2648,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Natural Stone, Wood",202
21225472,490000,85718,-110.956184,32.297818,0.17,4451.94,2004,3,3,2704,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile",54
21229705,530000,85755,-110.985398,32.437675,0.6,5127.69,2001,4,3,3185,3,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",35
21227348,550000,85704,-110.967938,32.313423,2.09,4029.16,1941,3,3,3238,0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Concrete",0
21319442,560000,85718,-110.919298,32.316896,0,3560.84,2005,3,3,2050,2,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",175
21230448,550000,85718,-110.881645,32.324908,1,6229.62,1964,5,4,4185,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Ceramic Tile, Other",149
21808396,560000,85742,-111.054465,32.383574,9.55,9348.83,1982,4,5,4282,13,"Dishwasher, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: White, Microwave: Above Stove, Oven: Double",1,"Carpet, Ceramic Tile, Natural Stone",None
21803168,530000,85745,-111.052077,32.229396,4.41,2097.9,1997,2,2,2528,2,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Refrigerator, Appliance Color: White, Countertops: Tile, Microwave: White GE, Oven: White GE built in",3,"Carpet, Mexican Tile",None
21812887,545000,85742,-111.021088,32.391962,1,5467.48,2005,4,3,2519,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Appliance Color: Stainless, Countertops: granite, Microwave: convection, Oven: gas",1,"Carpet, Ceramic Tile",55
21808259,550000,85749,-110.736943,32.299293,3.33,5471.73,1993,3,3,2457,3,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, convection, Oven: Wall, convection",1,"Ceramic Tile, Natural Stone, Wood",None
21910638,547500,85658,-111.071207,32.433596,0.21,5899.31,2008,4,3,2604,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Built-in",2,Concrete,42
21914083,535000,85750,-110.872949,32.277831,0.58,4441,1983,4,3,2833,2,"Dishwasher, Electric Range, Garbage Disposal, Refrigerator, Appliance Color: Black, Countertops: Corian, Oven: Double",2,"Carpet, Ceramic Tile",15
21726495,554740,85749,-110.774988,32.250909,0.55,2135.11,2017,3,3,3148,3,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Appliance Color: Stainless, Countertops: Granite",0,"Carpet, Ceramic Tile",110
21404524,557293,85750,-110.837427,32.27919,0.25,264.39,2013,4,4,3449,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",89
21917823,559950,85718,-110.945274,32.323549,0.89,3335.05,1971,5,4,2939,2,"Dishwasher, Garbage Disposal, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Oven: -",1,"Carpet, Concrete, Mexican Tile",5
21400004,550000,85737,-110.985953,32.386794,1.15,4758,1963,5,4,3281,3,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",6
21401212,525000,85719,-110.940893,32.239381,0,1932.27,1936,3,3,2211,1,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Wood,0
21408136,545000,85704,-110.983115,32.328541,1.08,6656.63,2000,3,3,3269,4,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Concrete,0
21522267,543212,85749,-110.728669,32.250576,0.9,4055,1999,4,4,2909,3,"Dishwasher, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",65
